app_id,name,date_release,price,description,languages,image_url,web_url,platform_windows,platform_mac,platform_linux,developers,categories,genres,rating
34,Stardew Valley,"Feb 26, 2016",14.99,"Stardew Valley is an open-ended country-life RPG! You've inherited your grandfather's old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won't be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town's most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness! Features Turn your overgrown field into a lively farm! Raise animals, grow crops, start an orchard, craft useful machines, and more! You'll have plenty of space to create the farm of your dreams. 4 Player Farming! Invite 1-3 players to join you in the valley online! Players can work together to build a thriving farm, share resources, and improve the local community. As more hands are better than one, players have the option to scale profit margin on produce sold for a more challenging experience. Improve your skills over time. As you make your way from a struggling greenhorn to a master farmer, you'll level up in 5 different areas: farming, mining, combat, fishing, and foraging. As you progress, you'll learn new cooking and crafting recipes, unlock new areas to explore, and customize your skills by choosing from a variety of professions. Become part of the local community. With over 30 unique characters living in Stardew Valley, you won't have a problem finding new friends! Each person has their own daily schedule, birthday, unique mini-cutscenes, and new things to say throughout the week and year. As you make friends with them, they will open up to you, ask you for help with their personal troubles, or tell you their secrets! Take part in seasonal festivals such as the luau, haunted maze, and feast of the winter star. Explore a vast, mysterious cave. As you travel deeper underground, you'll encounter new and dangerous monsters, powerful weapons, new environments, valuable gemstones, raw materials for crafting and upgrading tools, and mysteries to be uncovered. Breathe new life into the valley. Since JojaMart opened, the old way of life in Stardew Valley has changed. Much of the town's infrastructure has fallen into disrepair. Help restore Stardew Valley to it's former glory by repairing the old community center, or take the alternate route and join forces with Joja Corporation. Court and marry a partner to share your life on the farm with. There are 12 available bachelors and bachelorettes to woo, each with unique character progression cutscenes. Once married, your partner will live on the farm with you. Who knows, maybe you'll have kids and start a family? Spend a relaxing afternoon at one of the local fishing spots. The waters are teeming with seasonal varieties of delicious fish. Craft bait, bobbers, and crab pots to help you in your journey toward catching every fish and becoming a local legend! Donate artifacts and minerals to the local museum. Cook delicious meals and craft useful items to help you out. With over 100 cooking and crafting recipes, you'll have a wide variety of items to create. Some dishes you cook will even give you temporary boosts to skills, running speed, or combat prowess. Craft useful objects like scarecrows, oil makers, furnaces, or even the rare and expensive crystalarium. Customize the appearance of your character and house. With hundreds of decorative items to choose from, you'll have no trouble creating the home of your dreams! Xbox controller support (with rumble)! (Keyboard still required for text input) Over two hours of original music.","['English', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'French', 'Italian', 'Hungarian', 'Korean', 'Turkish']",https://cdn.akamai.steamstatic.com/steam/apps/413150/header.jpg?t=1608624324,http://www.stardewvalley.net,True,True,True,ConcernedApe,"singleplayer,multiplayer,coop,onlinecoop,lancoop,sharedsplitscreencoop,sharedsplitscreen,steamachievements,fullcontrollersupport,steamtradingcards,steamcloud,remoteplayonphone,remoteplayontablet,remoteplaytogether","indie,rpg,simulation",0.981469486
35,Wallpaper Engine,"Nov 1, 2018",3.99,"Wallpaper Engine enables you to use live wallpapers on your Windows desktop. Various types of animated wallpapers are supported, including 3D and 2D animations, websites, videos and even certain applications. Choose an existing wallpaper or create your own and share it on the Steam Workshop! In addition to that, you can use the free Wallpaper Engine companion app for Android to transfer your favorite wallpapers to your Android mobile device and take your live wallpapers on the go. NEW: Use the free Android companion app to transfer your favorite wallpapers to your Android mobile device. Bring your desktop wallpapers alive with realtime graphics, videos, applications or websites. Use animated screensavers while you are away from your computer. Personalize animated wallpapers with your favorite colors. Use interactive wallpapers that can be controlled with your mouse. Many aspect ratios and native resolutions supported including 16:9, 21:9, 16:10, 4:3. Multi monitor environments are supported. Wallpapers will pause while playing games to save performance. Create your own animated wallpapers in the Wallpaper Engine Editor. Animate new live wallpapers from basic images or import HTML or video files for the wallpaper. Use the Steam Workshop to share and download wallpapers for free. Wallpaper Engine can be used at the same time as any other Steam game or application. Supported video formats: mp4, WebM, avi, m4v, mov, wmv (for local files, Workshop only allows mp4). Use the free Android companion app to take your favorite scene and video wallpapers on the go. Support for Razer Chroma and Corsair iCUE. Wallpaper Engine aims to deliver an entertaining experience while using as few system resources as possible. You can choose to automatically pause or completely stop the wallpaper while using another application or playing fullscreen (including borderless windowed mode) to not distract or hinder you while playing a game or working. Many options to tweak quality and performance allow you to make Wallpaper Engine fit your computer perfectly. As a general rule of thumb, 3D, 2D and video based wallpapers will perform best, while websites and applications will require more resources from your system. Having a dedicated GPU is highly recommended, but not required. Choose from over a million free wallpapers from the Steam Workshop with new wallpapers being uploaded every day! Can't find a wallpaper that fits your mood? Let your imagination go wild by using the Wallpaper Engine Editor to create your own animated wallpapers from images, videos, websites or applications. A large selection of presets and effects allow you to animate your own images and share them on the Steam Workshop or to just use them for yourself.","['English', 'German', 'Simplified Chinese', 'Polish', 'Portuguese - Brazil', 'French', 'Italian', 'Spanish - Spain', 'Finnish', 'Japanese', 'Korean', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Portuguese', 'Russian', 'Danish', 'Czech']",https://cdn.akamai.steamstatic.com/steam/apps/431960/header.jpg?t=1637933048,https://www.wallpaperengine.io,True,False,False,Wallpaper Engine Team,"steamachievements,steamtradingcards,steamworkshop,steamworkshop,includesleveleditor","casual,indie,design,utilities",0.980557217
36,Paladins,"May 8, 2018",0.0,"Join 25+ million players in Paladins, the free-to-play fantasy team-based shooter sensation. Wield guns and magic as a legendary Champion of the Realm, customizing your core set of abilities to play exactly how you want to play. Paladins is set in a vibrant fantasy world and features a diverse cast of Champions ranging from sharpshooting humans to mech-riding goblins, mystical elves, and jetpack-clad dragons. Each Champion brings a unique set of abilities to the battlefield and new Champions are regularly added to Paladins, keeping the game exciting. Paladins is completely Free-to-Play. Anything that affects gameplay can be unlocked simply by playing, with cosmetic items available for purchase. No matter what your playstyle is, you’ll find it in Paladins. With Paladins' deckbuilding system, you can become an iron sights sniper, a grenade-slinging explosives expert, or a track star with an assault rifle – all as the same Champion. Choose from dozens of cards to customize your abilities and make each Champion your own. Ancient Goddess. Interstellar bounty hunter. Cutthroat pirate. Frost giant. You can be all of these and more in Paladins. Choose from hundreds of skins already available in Paladins or find a new favorite in each update.","['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Turkish', 'Portuguese - Brazil', 'Japanese']",https://cdn.akamai.steamstatic.com/steam/apps/444090/header.jpg?t=1656684438,http://www.paladins.com/,True,True,False,Evil Mojo Games,"multiplayer,pvp,onlinepvp,steamachievements,fullcontrollersupport,steamtradingcards,inapppurchases,remoteplayonphone,remoteplayontablet","action,f2p",0.855376869
37,The Elder Scrolls V: Skyrim Special Edition,"Oct 27, 2016",39.99,"Winner of more than 200 Game of the Year Awards, Skyrim Special Edition brings the epic fantasy to life in stunning detail. The Special Edition includes the critically acclaimed game and add-ons with all-new features like remastered art and effects, volumetric god rays, dynamic depth of field, screen-space reflections, and more. Skyrim Special Edition also brings the full power of mods to the PC and consoles. New quests, environments, characters, dialogue, armor, weapons and more – with Mods, there are no limits to what you can experience.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Traditional Chinese', 'Russian', 'Japanese']",https://cdn.akamai.steamstatic.com/steam/apps/489830/header.jpg?t=1650909796,https://elderscrolls.bethesda.net/en/skyrim10,True,False,False,Bethesda Game Studios,"singleplayer,steamachievements,partialcontrollersupport,steamcloud,remoteplayonphone,remoteplayontablet",rpg,0.909546218
38,PUBG: BATTLEGROUNDS,"Dec 21, 2017",0.0,"LAND, LOOT, SURVIVE! Play PUBG: BATTLEGROUNDS for free. Land on strategic locations, loot weapons and supplies, and survive to become the last team standing across various, diverse Battlegrounds. Squad up and join the Battlegrounds for the original Battle Royale experience that only PUBG: BATTLEGROUNDS can offer. This content download will also provide access to the BATTLEGROUNDS Test Server, which requires a separate download to play. Optional in-game purchases available.","['English', 'Korean', 'Simplified Chinese', 'French', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Polish', 'Portuguese', 'Russian', 'Turkish', 'Thai', 'Italian', 'Portuguese - Brazil', 'Traditional Chinese', 'Ukrainian']",https://cdn.akamai.steamstatic.com/steam/apps/578080/header.jpg?t=1658287469,http://www.pubg.com,True,False,False,"KRAFTON, Inc.","multiplayer,pvp,onlinepvp,stats,remoteplayonphone,remoteplayontablet","action,adventure,f2p,mmo",0.563072476
39,Monster Hunter: World,"Aug 9, 2018",29.99,"Welcome to a new world! Take on the role of a hunter and slay ferocious monsters in a living, breathing ecosystem where you can use the landscape and its diverse inhabitants to get the upper hand. Hunt alone or in co-op with up to three other players, and use materials collected from fallen foes to craft new gear and take on even bigger, badder beasts! INTRODUCTION Overview Battle gigantic monsters in epic locales. As a hunter, you'll take on quests to hunt monsters in a variety of habitats. Take down these monsters and receive materials that you can use to create stronger weapons and armor in order to hunt even more dangerous monsters. In Monster Hunter: World, the latest installment in the series, you can enjoy the ultimate hunting experience, using everything at your disposal to hunt monsters in a new world teeming with surprises and excitement. Setting Once every decade, elder dragons trek across the sea to travel to the land known as the New World in a migration referred to as the Elder Crossing. To get to the bottom of this mysterious phenomenon, the Guild has formed the Research Commission, dispatching them in large fleets to the New World. As the Commission sends its Fifth Fleet in pursuit of the colossal elder dragon, Zorah Magdaros, one hunter is about to embark on a journey grander than anything they could have ever imagined. ECOSYSTEM A World That Breathes Life There are various locations teeming with wildlife. Expeditions into these locales are bound to turn up interesting discoveries. HUNTING A Diverse Arsenal, and an Indispensable Partner Your equipment will give you the power to need to carve out a place for yourself in the New World. The Hunter's Arsenal There are fourteen different weapons at the hunter's disposal, each with its own unique characteristics and attacks. Many hunters acquire proficiency in multiple types, while others prefer to attain mastery of one. Scoutflies Monster tracks, such as footprints and gashes, dot each locale. Your Scoutflies will remember the scent of a monster and guide you to other nearby tracks. And as you gather more tracks, the Scoutflies will give you even more information. Slinger The Slinger is an indispensable tool for a hunter, allowing you to arm yourself with stones and nuts that can be gathered from each locale. From diversion tactics to creating shortcuts, the Slinger has a variety of uses, and allows you to hunt in new and interesting ways. Specialized Tools Specialized tools activate powerful effects for a limited amount of time, and up to two can be equipped at a time. Simple to use, they can be selected and activated just like any other item you take out on a hunt. Palicoes Palicoes are hunters' reliable comrades out in the field, specialized in a variety of offensive, defensive, and restorative support abilities. The hunter's Palico joins the Fifth Fleet with pride, as much a bona fide member of the Commission as any other hunter.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Portuguese - Brazil', 'Polish', 'Traditional Chinese', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese']",https://cdn.akamai.steamstatic.com/steam/apps/582010/header.jpg?t=1644281885,http://www.monsterhunterworld.com/,True,False,False,"CAPCOM Co., Ltd.","singleplayer,multiplayer,coop,steamachievements,steamtradingcards,partialcontrollersupport,steamcloud,stats,steamleaderboards,remoteplayontablet",action,0.855375644
40,Phasmophobia,"Sep 18, 2020",13.99,"Phasmophobia is a 4 player online co-op psychological horror where you and your team members of paranormal investigators will enter haunted locations filled with paranormal activity and gather as much evidence of the paranormal as you can. You will use your ghost hunting equipment to search for and record evidence of whatever ghost is haunting the location to sell onto a ghost removal team. You can choose to support your team by monitoring the location with CCTV cameras and motion sensors from the safety of the truck or head inside and get your hands dirty with the ghostly activity that will get increasingly hostile as time goes on. Immersive Experience: Realistic graphics and sounds as well as having minimal user interfaces will ensure a totally immersive experience that will keep you on your toes. Cross platform: Phasmophobia supports all players whether they have VR or not so can enjoy the game with your VR and non VR friends. Co-op multiplayer: Play alongside your friends with up to 4 players in this co-op horror where teamwork is key to your success. Unique Ghosts: Over 10 different types of Ghosts all with unique traits meaning each investigation will be different. Investigate: Use well known ghost hunting equipment such as EMF Readers, Spirit Boxes, Thermometers and Night Vision Cameras to find clues and gather as much paranormal evidence as you can. Full Voice Recognition: The Ghosts are listening! Use your actual voice to interact with the Ghosts through Ouija Boards and EVP Sessions using a Spirit Box.","['English', 'Portuguese', 'Spanish - Spain', 'Portuguese - Brazil', 'German', 'French', 'Italian', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish', 'Ukrainian']",https://cdn.akamai.steamstatic.com/steam/apps/739630/header.jpg?t=1654873567,http://kineticgames.co.uk/,True,False,False,Kinetic Games,"singleplayer,multiplayer,coop,onlinecoop,fullcontrollersupport,steamcloud,remoteplayonphone,remoteplayontablet","action,indie,earlyaccess",0.970142854
41,Valheim,"Feb 2, 2021",19.99,"Valheim is a brutal exploration and survival game for 1-10 players set in a procedurally-generated world inspired by Norse mythology. Craft powerful weapons, construct longhouses, and slay mighty foes to prove yourself to Odin! EXPLORE THE TENTH WORLD Explore a world shrouded in mystery. Discover distinct environments with unique enemies to battle, resources to gather and secrets to uncover! Be a viking, sail the open seas in search of lands unknown, and fight bloodthirsty monsters. BUILD MIGHTY HALLS Raise viking longhouses and build bases that offer reprieve from the dangers ahead. Customise buildings, both inside and out, with a detailed building system. Progress through building tiers to upgrade, expand and defend your base. GATHER, CRAFT AND SURVIVE Struggle to survive as you gather materials and craft weapons, armor, tools, ships, and defenses. Decorate your hearths and sharpen your blades, grow crops and vegetables, prepare food, brew meads and potions, and progress as you defeat more difficult bosses and discover new recipes and blueprints. KEY FEATURES: Massive procedurally-generated world where every biome is immersive and distinct, with unique enemies, resources and crafting recipes to discover. Play alone or with up to 10 players on player-hosted dedicated servers and experience unlimited world creation and enemies that scale in difficulty. Staminabased combat that rewards preparation and skill. Utilize weapon types with unique attacks, different blocking styles, ranged combat, dodges and parries to fight your enemies. Rewarding food system where you cannot starve and are not punished for not eating, instead you gain health, stamina and regeneration buffs depending on what foods you consume. Intuitive crafting where recipes are discovered as you explore the world, and pick up new resources and ingredients. Flexible building system that takes structural integrity and ventilation into account. Build a small shelter or an entire village, make outposts or claim abandoned buildings as your own. Then customize to your liking. Sail boats and ships to reach distant lands and explore the sea that offers riches to claim and monsters to fight. Epic boss fights that will test even the best prepared vikings and offer rewards that help you on your journey. Community-translated languages: In addition to the officially supported languages, Valheim has several community-translated languages. As the name would suggest these are all translated by fans and members of the community, and is an ongoing process. We can't guarantee the quality nor completeness of any specific translation effort.","['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Turkish', 'Dutch', 'Japanese', 'Portuguese - Brazil', 'Polish', 'Ukrainian']",https://cdn.akamai.steamstatic.com/steam/apps/892970/header.jpg?t=1647939640,http://www.valheimgame.com,True,False,True,Iron Gate AB,"singleplayer,multiplayer,coop,onlinecoop,fullcontrollersupport,steamcloud,remoteplayontablet","action,adventure,indie,rpg,earlyaccess",0.954045917
42,Among Us,"Nov 16, 2018",3.99,"Play with 4-15 player online or via local WiFi as you attempt to prepare your spaceship for departure, but beware as one or more random players among the Crew are Impostors bent on killing everyone! Originally created as a party game, we recommend playing with friends at a LAN party or online using voice chat. Enjoy cross-platform play between Android, iOS, Nintendo Switch, and PC. Coming soon to Xbox and PlayStation, which will also feature crossplay. Win by completing tasks to prepare the ship or ejecting all Impostors. React quickly to undo the Impostor's sabotages. Check the Admin map and Security cameras to keep tabs on other Crewmates. Report any dead bodies immediately to start discussion of who the suspected Impostor is. Call emergency meetings to discuss suspicious behavior. Vote to eject suspected Impostors. Kill crewmates and frame bystanders. Pretend to run tasks to blend in with the crewmates. Sneak through the vents to quickly move about the ship. Use sabotages to cause chaos and divide the crew. Close doors to trap victims and kill in private. Features Customization: Pick your color, hat, skin, and pet. Lots of game options: Add more Impostors, more tasks, and so much more! 4 different maps to play in: The Skeld, MIRA HQ, Polus, and the Airship. Quickly find a game online from the host list. In-game text chat. Rich Discord integration. Cross-platform play between PC, Android, and iOS!","['English', 'Portuguese - Brazil', 'Spanish - Latin America', 'Spanish - Spain', 'Korean', 'Russian', 'French', 'Italian', 'German', 'Dutch', 'Japanese', 'Portuguese', 'Simplified Chinese', 'Traditional Chinese']",https://cdn.akamai.steamstatic.com/steam/apps/945360/header.jpg?t=1646296970,http://innersloth.com/gameAmongUs.php,True,False,False,Innersloth,"multiplayer,pvp,onlinepvp,lanpvp,coop,onlinecoop,lancoop,crossplatformmultiplayer,fullcontrollersupport,remoteplayonphone,remoteplayontablet",casual,0.918773709
43,New World,"Sep 28, 2021",39.99,"Explore a thrilling, open-world MMO filled with danger and opportunity where you'll forge a new destiny for yourself as an adventurer shipwrecked on the supernatural island of Aeternum. Endless opportunities to fight, forage, and forge await you among the island's wilderness and ruins. Channel supernatural forces or wield deadly weapons in a classless, real-time combat system, and fight alone, with a small team, or in massed armies for PvE and PvP battles—the choices are all yours. KEY FEATURES: CARVE YOUR DESTINY For thousands of years, Aeternum has been the source of fantastical legends—and now you’ve found it. Shipwrecked and without supplies or allies, you’ll need to make your way in a dangerous world where supernatural power has changed all the rules. In such a land, your destiny is whatever you make of it. A LAND SHAPED BY MAGIC Aeternum's mysteries run as deep and dark as its history. Delve into the world and uncover the secret truth of the island and its millennia of strange inhabitants. As you explore Aeternum, you’ll discover beauty, danger, and opportunity at every turn. You'll need to use all your skills to take advantage of the island's bounty—and survive its horrors. SWORDS, GUNS &amp; SORCERY Arm yourself with brutal melee weapons, ranged artillery, or supernatural powers and jump into New World's classless, real-time action combat system. As you progress you'll be able to determine what you want your gameplay experience to be like—will you act as a protective shield on the front lines of battle? Will you sling spells to support your allies from a safe distance? Only you can decide. STRONGER TOGETHER At the core of the New World’s social features are the three factions, organizations of like-minded players and non-player characters with their own motives and schemes for the island's future. It is as a member of one of these factions that you'll wage war and claim, defend, and develop your territory.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Spanish - Latin America']",https://cdn.akamai.steamstatic.com/steam/apps/1063730/header.jpg?t=1653580979,https://www.newworld.com/,True,False,False,Amazon Games,"multiplayer,mmo,pvp,onlinepvp,coop,onlinecoop,steamachievements,inapppurchases","action,adventure,mmo,rpg",0.677030252
44,Destiny 2,"Oct 1, 2019",0.0,"Dive into the world of Destiny 2 to explore the mysteries of the solar system and experience responsive first-person shooter combat. Unlock powerful elemental abilities and collect unique gear to customize your Guardian's look and playstyle. Enjoy Destiny 2’s cinematic story, challenging co-op missions, and a variety of PvP modes alone or with friends. Download for free today and write your legend in the stars. An Immersive Story You are a Guardian, defender of the Last City of humanity in a solar system under siege by infamous villains. Look to the stars and stand against the darkness. Your legend begins now. Guardian Classes Choose from the armored Titan, mystic Warlock, or swift Hunter. Titan Disciplined and proud, Titans are capable of both aggressive assaults and stalwart defenses. Set your hammer ablaze, crack the sky with lightning, and go toe-to-toe with any opponent. Your team will stand tall behind the strength of your shield. Warlock Warlocks weaponize the mysteries of the universe to sustain themselves and destroy their foes. Rain devastation on the battlefield and clear hordes of enemies in the blink of an eye. Those who stand with you will know the true power of the Light. Hunter Agile and daring, Hunters are quick on their feet and quicker on the draw. Fan the hammer of your golden gun, flow through enemies like the wind, or strike from the darkness. Find the enemy, take aim, and end the fight before it starts. Cooperative and Competitive Multiplayer Play with or against your friends and other Guardians in various PvE and PvP game modes. Cooperative Multiplayer Exciting co-op adventures teeming await with rare and powerful rewards. Dive into the story with missions, quests, and patrols. Put together a small fireteam and secure the chest at the end of a quick Strike. Or test your team's skill with countless hours of raid progression – the ultimate challenge for any fireteam. You decide where your legend begins. Competitive Multiplayer Face off against other players in fast-paced free-for-all skirmishes, team arenas, and PvE/PvP hybrid competitions. Mark special competitions like Iron Banner on your calendar and collect limited-time rewards before they're gone. Exotic Weapons and Armor Thousands of weapons, millions of options. Discover new gear combinations and define your own personal style. The hunt for the perfect arsenal begins.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']",https://cdn.akamai.steamstatic.com/steam/apps/1085660/header.jpg?t=1657835870,https://www.bungie.net/,True,False,False,Bungie,"singleplayer,multiplayer,pvp,onlinepvp,coop,onlinecoop,steamachievements,fullcontrollersupport,inapppurchases,remoteplayonphone,remoteplayontablet,remoteplayontv","action,adventure,f2p",0.83960926
45,Cyberpunk 2077,"Dec 9, 2020",59.99,"Cyberpunk 2077 is an open-world, action-adventure RPG set in the megalopolis of Night City, where you play as a cyberpunk mercenary wrapped up in a do-or-die fight for survival. Improved and featuring all-new free additional content, customize your character and playstyle as you take on jobs, build a reputation, and unlock upgrades. The relationships you forge and the choices you make will shape the story and the world around you. Legends are made here. What will yours be? CREATE YOUR OWN CYBERPUNK Become an urban outlaw equipped with cybernetic enhancements and build your legend on the streets of Night City. EXPLORE THE CITY OF THE FUTURE Night City is packed to the brim with things to do, places to see, and people to meet. And it’s up to you where to go, when to go, and how to get there. BUILD YOUR LEGEND Go on daring adventures and build relationships with unforgettable characters whose fates are shaped by the choices you make. EQUIPPED WITH IMPROVEMENTS Experience Cyberpunk 2077 with a host of changes and improvements to gameplay and economy, the city, map usage, and more. INCLUDES FREE ADDITIONAL CONTENT Get your hands on a haul of free items including new guns and melee weapons, as well as extra customization options and more. GO TO CYBERPUNK.NET","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Hungarian', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Thai', 'Traditional Chinese', 'Turkish']",https://cdn.akamai.steamstatic.com/steam/apps/1091500/header.jpg?t=1649065890,https://www.cyberpunk.net,True,False,False,CD PROJEKT RED,"singleplayer,steamachievements,steamtradingcards,partialcontrollersupport,steamcloud",rpg,0.750895377
46,Fall Guys,"Aug 3, 2020",0.0,"You’re invited to dive and dodge your way to victory in the pantheon of clumsy. Rookie or pro? Solo or partied up? Fall Guys delivers ever-evolving, high-concentrated hilarity and fun. The only thing more important than winning is looking as ridiculous as possible while doing it. Grab the silliest costume you can and fall in line—the show's about to start! Competitive &amp; Cooperative: Tumble between competitive free-for-alls and cooperative challenges—or take on the Blunderdome with up to 3 friends! Play with Friends: Fall Guys supports cross-play, cross-platform parties and cross-progression via your Epic Games Account. Ever-Evolving Content: Play stays fresh with Limited Time Events and new game modes. Each Season brings with it new costumes, collabs, obstacles and ways to play. Gloriously Customizable: Choose from a multitude of Colors, Patterns, Costumes and Nameplates. Relish wins with voguish Celebrations and share your flair with Emotes! Items shown may require separate purchase from the in-game store and are subject to availability. Contains in-game purchases.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",https://cdn.akamai.steamstatic.com/steam/apps/1097150/header.jpg?t=1656022034,http://fallguys.com,True,False,False,Mediatonic,"multiplayer,mmo,pvp,onlinepvp,coop,onlinecoop,steamachievements,inapppurchases,partialcontrollersupport,remoteplayonphone,remoteplayontablet","action,casual,indie,mmo,sports",0.8124448
47,Apex Legends,"Nov 4, 2020",0.0,"Conquer with character in Apex Legends, a free-to-play* Hero shooter where legendary characters with powerful abilities team up to battle for fame &amp; fortune on the fringes of the Frontier. Master an ever-growing roster of diverse Legends, deep-tactical squad play, and bold, new innovations that go beyond the Battle Royale experience — all within a rugged world where anything goes. Welcome to the next evolution of Hero Shooter. KEY FEATURES A Roster of Legendary Characters — Master a growing roster of powerful Legends, each with their own unique personality, strengths, and abilities that are easy to pick up but challenging to truly master. Build Your Crew — Choose your Legend and combine their unique skills together with other players to form the ultimate crew. Strategic Squad Play — Whether you're battling on a massive, floating city in Battle Royale or dueling in close-quarters Arenas, you'll need to think fast. Master your Legend's unique abilities and coordinate with your teammates to discover new tactics and powerful combinations. Innovative Combat — Master an expanding assortment of powerful weapons and equipment. You'll need to move fast and learn the rhythms of each weapon to get the most out of your arsenal. Plus, change it up in limited-time modes, and get ready for a boatload of new content each season. Ever-expanding Universe — Apex Legends takes place in an immersive universe where the story continues to evolve, maps change each season, and new Legends keep joining the fight. Make your mark on the Apex Games with a multitude of distinctive outfits, and join the adventure! This game includes optional in-game purchases of virtual currency that can be used to acquire virtual in-game items, including a random selection of virtual in-game items.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Latin America']",https://cdn.akamai.steamstatic.com/steam/apps/1172470/header.jpg?t=1657217209,https://www.ea.com/games/apex-legends,True,False,False,Respawn Entertainment,"multiplayer,pvp,onlinepvp,coop,onlinecoop,steamachievements,fullcontrollersupport,steamtradingcards,inapppurchases","action,adventure,f2p",0.861846963
48,Sea of Thieves,"Jun 3, 2020",39.99,"About the Game Sea of Thieves offers the essential pirate experience, from sailing and fighting to exploring and looting – everything you need to live the pirate life and become a legend in your own right. With no set roles, you have complete freedom to approach the world, and other players, however you choose. Whether you’re voyaging as a group or sailing solo, you’re bound to encounter other crews in this shared world adventure – but will they be friends or foes, and how will you respond? A Vast Open World Explore a vast open world filled with unspoiled islands, sunken ships and mysterious artefacts. Take on quests to hunt for lost treasure, seek out cursed Skeleton Captains or gather valuable cargo for the Trading Companies. Go hunting and fishing or choose from hundreds of optional goals and side-quests. Sea of Thieves: A Pirate’s Life Play the Tall Tales to experience Sea of Thieves’ unique narrative-driven campaigns, and join forces with Captain Jack Sparrow in the newest original story that brings Disney’s Pirates of the Caribbean sailing into Sea of Thieves. These immersive and cinematic quests provide around 30 hours of the ultimate pirate adventure. Become Legend On your journey to become a Pirate Legend you’ll amass loot, build a reputation and define a unique personal style with your hard-earned rewards. Adventurer. Explorer. Conqueror. What will your legend be? A Game That’s Always Growing With five major expansions and almost a year’s worth of monthly updates, Sea of Thieves is a service-based game that is continually growing and evolving. Check back each month to see what new content has been added.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Korean', 'Polish', 'Japanese', 'Turkish', 'Thai']",https://cdn.akamai.steamstatic.com/steam/apps/1172620/header.jpg?t=1656604686,https://www.seaofthieves.com,True,False,False,Rare Ltd,"multiplayer,pvp,onlinepvp,coop,onlinecoop,crossplatformmultiplayer,steamachievements,steamtradingcards,inapppurchases,partialcontrollersupport,remoteplayonphone,remoteplayontablet","action,adventure",0.903160937
